id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
566,6,5839532,feature envy,none,2019-03-27 10:46:06.317206,function,org.apache.tomcat.util.net.SSLHostConfig.adjustRelativePath String,git@github.com:apache/tomcat.git,a9c1a0661198d9ba37c1facd8385fe05d538c4ad,/java/org/apache/tomcat/util/net/SSLHostConfig.java,818,834,https://github.com/apache/tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/tomcat/util/net/SSLHostConfig.java/#L818-L834,1
570,7,5839980,feature envy,minor,2019-03-27 10:46:31.227874,function,org.apache.tomcat.util.descriptor.web.ContextResourceLink#equals Object,git@github.com:apache/tomcat.git,a9c1a0661198d9ba37c1facd8385fe05d538c4ad,/java/org/apache/tomcat/util/descriptor/web/ContextResourceLink.java,94,121,https://github.com/apache/tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/tomcat/util/descriptor/web/ContextResourceLink.java/#L94-L121,1
573,6,5855589,feature envy,minor,2019-03-27 10:47:09.381546,function,org.apache.catalina.ha.session.DeltaSession#endAccess,git@github.com:apache/tomcat.git,a9c1a0661198d9ba37c1facd8385fe05d538c4ad,/java/org/apache/catalina/ha/session/DeltaSession.java,412,418,https://github.com/apache/tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/catalina/ha/session/DeltaSession.java/#L412-L418,1
575,7,5855387,feature envy,none,2019-03-27 10:47:16.148931,function,"org.apache.tomcat.dbcp.dbcp2.datasources.PerUserPoolDataSource#setPerUserTestWhileIdle Map<String, Boolean>",git@github.com:apache/tomcat.git,a9c1a0661198d9ba37c1facd8385fe05d538c4ad,/java/org/apache/tomcat/dbcp/dbcp2/datasources/PerUserPoolDataSource.java,1085,1093,https://github.com/apache/tomcat/blob/a9c1a0661198d9ba37c1facd8385fe05d538c4ad/java/org/apache/tomcat/dbcp/dbcp2/datasources/PerUserPoolDataSource.java/#L1085-L1093,1
577,7,5857311,feature envy,none,2019-03-27 10:47:29.554368,function,org.apache.uima.tools.viewer.CasTreeViewer.getText String,git@github.com:apache/uima-uimaj.git,e79c33b5a3e4c25afb407e68e98df1829a68e5a7,/uimaj-tools/src/main/java/org/apache/uima/tools/viewer/CasTreeViewer.java,381,389,https://github.com/apache/uima-uimaj/blob/e79c33b5a3e4c25afb407e68e98df1829a68e5a7/uimaj-tools/src/main/java/org/apache/uima/tools/viewer/CasTreeViewer.java/#L381-L389,1
581,7,5858827,feature envy,none,2019-03-27 10:47:54.743287,function,org.apache.velocity.util.introspection.DeprecatedCheckUberspector#init,git@github.com:apache/velocity-engine.git,c85f3e586f00fea89dc21253d017baa180957b75,/velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java,38,43,https://github.com/apache/velocity-engine/blob/c85f3e586f00fea89dc21253d017baa180957b75/velocity-engine-core/src/main/java/org/apache/velocity/util/introspection/DeprecatedCheckUberspector.java/#L38-L43,1
590,6,5875574,feature envy,none,2019-03-27 10:49:44.041350,function,org.apache.usergrid.rest.management.users.UserResource#getToken,git@github.com:apache/usergrid.git,ac1e6e4035f9307b871478ed47246cf92cfd5f7f,/stack/rest/src/main/java/org/apache/usergrid/rest/management/users/UserResource.java,362,364,https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/rest/src/main/java/org/apache/usergrid/rest/management/users/UserResource.java/#L362-L364,1
605,7,5904263,feature envy,none,2019-03-27 10:50:49.350199,function,org.apache.xml.dtm.ref.DTMNodeProxy#splitText int,git@github.com:apache/xalan-j.git,cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa,/src/org/apache/xml/dtm/ref/DTMNodeProxy.java,967,970,https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xml/dtm/ref/DTMNodeProxy.java/#L967-L970,0
610,6,5904841,feature envy,none,2019-03-27 10:51:13.449968,function,org.apache.xalan.xsltc.compiler.util.IntType#GE boolean,git@github.com:apache/xalan-j.git,cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa,/src/org/apache/xalan/xsltc/compiler/util/IntType.java,286,289,https://github.com/apache/xalan-j/blob/cba6d7fe7e93defecb98d155e2a780f8a3f1fbaa/src/org/apache/xalan/xsltc/compiler/util/IntType.java/#L286-L289,0
613,6,5922177,feature envy,minor,2019-03-27 10:51:45.193555,function,org.apache.zeppelin.realm.jwt.KnoxJwtRealm#validateToken String,git@github.com:apache/zeppelin.git,4219d552349f8f7f3e6de34505b8a8ae9835f98b,/zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java,130,156,https://github.com/apache/zeppelin/blob/4219d552349f8f7f3e6de34505b8a8ae9835f98b/zeppelin-server/src/main/java/org/apache/zeppelin/realm/jwt/KnoxJwtRealm.java/#L130-L156,1
617,6,5939437,feature envy,none,2019-03-27 10:53:23.864434,function,org.apache.openejb.loader.SystemInstance#setProperty String|String|boolean,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148,/container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java,176,181,https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-loader/src/main/java/org/apache/openejb/loader/SystemInstance.java/#L176-L181,1
621,6,5939683,feature envy,none,2019-03-27 10:54:02.544587,function,org.apache.openejb.config.RemoteServer#setPortStartup int,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148,/container/openejb-core/src/main/java/org/apache/openejb/config/RemoteServer.java,141,143,https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-core/src/main/java/org/apache/openejb/config/RemoteServer.java/#L141-L143,1
622,6,5939954,feature envy,major,2019-03-27 10:55:26.305339,function,org.apache.zookeeper.graph.JsonGenerator.JsonGenerator LogIterator,git@github.com:apache/zookeeper.git,07c3aaf3d723fb3144c0aedc0c2b655325df70e9,/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java,75,213,https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-contrib/zookeeper-contrib-loggraph/src/main/java/org/apache/zookeeper/graph/JsonGenerator.java/#L75-L213,1
629,6,6005367,feature envy,none,2019-03-27 10:56:02.886657,function,org.apache.wss4j.policy.model.Trust10#cloneAssertion Policy,git@github.com:apache/wss4j.git,5c2cbd7e7377296edab02ab79fc98b84fb47f825,/policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java,102,105,https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust10.java/#L102-L105,1
631,6,6133230,feature envy,minor,2019-03-27 10:56:52.612901,function,org.eclipse.dltk.internal.ui.refactoring.reorg.RenameRefactoringWizard#addUserInputPages,git@github.com:eclipse/dltk.core.git,ff5ee79db0c2234347cb3f956de9b31047f43613,/core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java,39,46,https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.ui/ui refactoring/org/eclipse/dltk/internal/ui/refactoring/reorg/RenameRefactoringWizard.java/#L39-L46,1
637,6,6010673,feature envy,none,2019-03-27 10:57:53.491160,function,org.cloudfoundry.reactor.client._ReactorCloudFoundryClient#stacks,git@github.com:cloudfoundry/cf-java-client.git,6fabcf647302158b638cf2c44cee389e1df9b964,/cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/_ReactorCloudFoundryClient.java,366,370,https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-client-reactor/src/main/java/org/cloudfoundry/reactor/client/_ReactorCloudFoundryClient.java/#L366-L370,1
639,6,6009570,feature envy,none,2019-03-27 10:58:16.978929,function,com.baidu.pbrpc.register.redis.JedisPool.JedisPool GenericObjectPoolConfig|String|int,git@github.com:baidu/Jprotobuf-rpc-socket.git,4422e24c725eaf1f76646f674718bcc8750a4e1d,/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java,53,55,https://github.com/baidu/Jprotobuf-rpc-socket/blob/4422e24c725eaf1f76646f674718bcc8750a4e1d/jprotobuf-rpc-registry-redis/src/main/java/com/baidu/pbrpc/register/redis/JedisPool.java/#L53-L55,1
641,7,5939530,feature envy,critical,2019-03-27 10:58:26.605877,function,org.apache.zookeeper.server.auth.KerberosName.Rule.replaceSubstitution String|Pattern|String|boolean,git@github.com:apache/zookeeper.git,07c3aaf3d723fb3144c0aedc0c2b655325df70e9,/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java,287,295,https://github.com/apache/zookeeper/blob/07c3aaf3d723fb3144c0aedc0c2b655325df70e9/zookeeper-server/src/main/java/org/apache/zookeeper/server/auth/KerberosName.java/#L287-L295,1
649,6,6016779,feature envy,none,2019-03-27 10:59:05.317646,function,org.cloudfoundry.client.v3.packages..PackageState String,git@github.com:cloudfoundry/cf-java-client.git,6fabcf647302158b638cf2c44cee389e1df9b964,/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v3/packages/PackageState.java,59,61,https://github.com/cloudfoundry/cf-java-client/blob/6fabcf647302158b638cf2c44cee389e1df9b964/cloudfoundry-client/src/main/java/org/cloudfoundry/client/v3/packages/PackageState.java/#L59-L61,1
655,7,6051478,feature envy,none,2019-03-27 11:00:15.813207,function,org.eclipse.dawnsci.nexus.impl.NXpolarizerImpl#getComposition,git@github.com:eclipse/dawnsci.git,1131d5c65e9e8ea98141eecee1743cf1053544f4,/org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java,79,82,https://github.com/eclipse/dawnsci/blob/1131d5c65e9e8ea98141eecee1743cf1053544f4/org.eclipse.dawnsci.nexus/autogen/org/eclipse/dawnsci/nexus/impl/NXpolarizerImpl.java/#L79-L82,1
659,7,6073975,feature envy,none,2019-03-27 11:02:29.877797,function,org.eclipse.ceylon.langtools.classfile.Annotation.Primitive_element_value#length,git@github.com:eclipse/ceylon.git,d3994d6cd120c4df85952cd9432123b413cfd65a,/langtools-classfile/src/org/eclipse/ceylon/langtools/classfile/Annotation.java,134,137,https://github.com/eclipse/ceylon/blob/d3994d6cd120c4df85952cd9432123b413cfd65a/langtools-classfile/src/org/eclipse/ceylon/langtools/classfile/Annotation.java/#L134-L137,1
667,7,6177738,feature envy,none,2019-03-27 11:04:55.694767,function,org.eclipse.che.ide.status.message.StatusMessage#equals Object,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-orion-editor/src/main/java/org/eclipse/che/ide/status/message/StatusMessage.java,62,75,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-orion-editor/src/main/java/org/eclipse/che/ide/status/message/StatusMessage.java/#L62-L75,1
671,7,6179494,feature envy,none,2019-03-27 11:05:33.019798,function,org.eclipse.che.api.search.server.impl.SearchResultEntry.SearchResultEntry String|List<OffsetData>,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/wsagent/che-core-api-project/src/main/java/org/eclipse/che/api/search/server/impl/SearchResultEntry.java,23,26,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/wsagent/che-core-api-project/src/main/java/org/eclipse/che/api/search/server/impl/SearchResultEntry.java/#L23-L26,1
675,7,6179505,feature envy,none,2019-03-27 11:05:48.050599,function,org.eclipse.che.ide.theme.DarkTheme#hoverBackgroundColor,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/theme/DarkTheme.java,43,46,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-app/src/main/java/org/eclipse/che/ide/theme/DarkTheme.java/#L43-L46,1
679,7,6183429,feature envy,major,2019-03-27 11:07:12.693485,function,org.eclipse.che.ide.util.dom.DomUtils.getSiblingIndexWithClassName Element|String,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/commons-gwt/src/main/java/org/eclipse/che/ide/util/dom/DomUtils.java,171,180,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/commons-gwt/src/main/java/org/eclipse/che/ide/util/dom/DomUtils.java/#L171-L180,1
683,7,6182357,feature envy,none,2019-03-27 11:08:50.853084,function,org.eclipse.che.infrastructure.docker.client.json.ExecInfo#toString,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/ExecInfo.java,90,116,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/ExecInfo.java/#L90-L116,1
686,7,6190083,feature envy,minor,2019-03-27 11:10:25.038413,function,org.eclipse.che.ide.ext.java.client.progressor.ProgressMonitorPresenter#hide,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/plugins/plugin-java/che-plugin-java-ext-lang-client/src/main/java/org/eclipse/che/ide/ext/java/client/progressor/ProgressMonitorPresenter.java,74,76,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/plugins/plugin-java/che-plugin-java-ext-lang-client/src/main/java/org/eclipse/che/ide/ext/java/client/progressor/ProgressMonitorPresenter.java/#L74-L76,1
693,7,6198340,feature envy,minor,2019-03-27 11:12:47.592749,function,org.eclipse.che.inject.lifecycle.LifecycleModule.Key#equals Object,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/core/commons/che-core-commons-inject/src/main/java/org/eclipse/che/inject/lifecycle/LifecycleModule.java,40,50,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/core/commons/che-core-commons-inject/src/main/java/org/eclipse/che/inject/lifecycle/LifecycleModule.java/#L40-L50,1
697,7,6212569,feature envy,none,2019-03-27 11:13:07.511720,function,org.eclipse.che.commons.xml.Element#replaceWith NewElement,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/core/commons/che-core-commons-xml/src/main/java/org/eclipse/che/commons/xml/Element.java,591,599,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/core/commons/che-core-commons-xml/src/main/java/org/eclipse/che/commons/xml/Element.java/#L591-L599,1
699,7,6212333,feature envy,none,2019-03-27 11:13:13.635334,function,org.eclipse.che.ide.api.editor.events.GutterClickEvent#getEvent,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/events/GutterClickEvent.java,76,78,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/events/GutterClickEvent.java/#L76-L78,1
701,7,6212329,feature envy,none,2019-03-27 11:13:18.397018,function,org.eclipse.che.ide.api.editor.events.GutterClickEvent#getAssociatedType,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/events/GutterClickEvent.java,43,46,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-api/src/main/java/org/eclipse/che/ide/api/editor/events/GutterClickEvent.java/#L43-L46,1
711,7,6236496,feature envy,none,2019-03-27 11:17:30.897627,function,org.eclipse.elk.core.meta.ide.contentassist.antlr.internal.InternalMetaDataParser#rule__XWhileExpression__Group__0__Impl,git@github.com:eclipse/elk.git,9a87764f00d863463b1be6de1920d8aa3c3ade70,/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,45156,45191,https://github.com/eclipse/elk/blob/9a87764f00d863463b1be6de1920d8aa3c3ade70/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java/#L45156-L45191,1
713,7,6234592,feature envy,none,2019-03-27 11:17:47.612101,function,org.eclipse.elk.core.meta.ide.contentassist.antlr.internal.InternalMetaDataParser#rule__MdCategory__Group_4_0__1__Impl,git@github.com:eclipse/elk.git,9a87764f00d863463b1be6de1920d8aa3c3ade70,/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java,22554,22599,https://github.com/eclipse/elk/blob/9a87764f00d863463b1be6de1920d8aa3c3ade70/plugins/org.eclipse.elk.core.meta.ui/src-gen/org/eclipse/elk/core/meta/ide/contentassist/antlr/internal/InternalMetaDataParser.java/#L22554-L22599,1
717,7,6241200,feature envy,none,2019-03-27 11:18:40.042787,function,org.eclipse.elk.alg.layered.p5edges.loops.labeling.ThreeCornerLoopLabelPositionGenerator.ThreeCornerLoopLabelPositionGenerator SelfLoopNode,git@github.com:eclipse/elk.git,9a87764f00d863463b1be6de1920d8aa3c3ade70,/plugins/org.eclipse.elk.alg.layered/src/org/eclipse/elk/alg/layered/p5edges/loops/labeling/ThreeCornerLoopLabelPositionGenerator.java,34,36,https://github.com/eclipse/elk/blob/9a87764f00d863463b1be6de1920d8aa3c3ade70/plugins/org.eclipse.elk.alg.layered/src/org/eclipse/elk/alg/layered/p5edges/loops/labeling/ThreeCornerLoopLabelPositionGenerator.java/#L34-L36,1
720,7,6246396,feature envy,none,2019-03-27 11:19:04.513842,function,org.eclipse.hono.adapter.mqtt.CommandSubscription#getQos,git@github.com:eclipse/hono.git,ec84947227564c6459801f708bdeabd7687a8bf0,/adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,141,143,https://github.com/eclipse/hono/blob/ec84947227564c6459801f708bdeabd7687a8bf0/adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java/#L141-L143,1
723,7,6244944,feature envy,none,2019-03-27 11:22:19.886515,function,org.eclipse.hono.deviceregistry.FileBasedCredentialsService#get String|String|String|JsonObject|Span|Handler<AsyncResult<CredentialsResult<JsonObject>>>,git@github.com:eclipse/hono.git,ec84947227564c6459801f708bdeabd7687a8bf0,/services/device-registry/src/main/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsService.java,265,286,https://github.com/eclipse/hono/blob/ec84947227564c6459801f708bdeabd7687a8bf0/services/device-registry/src/main/java/org/eclipse/hono/deviceregistry/FileBasedCredentialsService.java/#L265-L286,1
725,7,6244777,feature envy,none,2019-03-27 11:22:26.308087,function,org.eclipse.hono.config.ServiceConfigProperties#getPort,git@github.com:eclipse/hono.git,ec84947227564c6459801f708bdeabd7687a8bf0,/core/src/main/java/org/eclipse/hono/config/ServiceConfigProperties.java,72,74,https://github.com/eclipse/hono/blob/ec84947227564c6459801f708bdeabd7687a8bf0/core/src/main/java/org/eclipse/hono/config/ServiceConfigProperties.java/#L72-L74,1
727,8,6247819,feature envy,none,2019-03-27 15:19:07.115786,function,org.eclipse.hawkbit.repository.event.remote.entity.ActionCreatedEvent.ActionCreatedEvent,git@github.com:eclipse/hawkbit.git,51be28147f6f575b6c1ab4a5ef84ffd9174f1209,/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/event/remote/entity/ActionCreatedEvent.java,23,25,https://github.com/eclipse/hawkbit/blob/51be28147f6f575b6c1ab4a5ef84ffd9174f1209/hawkbit-repository/hawkbit-repository-api/src/main/java/org/eclipse/hawkbit/repository/event/remote/entity/ActionCreatedEvent.java/#L23-L25,1
729,8,6250253,feature envy,minor,2019-03-27 15:28:44.673761,function,org.eclipse.hawkbit.ui.utils.UINotification#displayWarning String,git@github.com:eclipse/hawkbit.git,51be28147f6f575b6c1ab4a5ef84ffd9174f1209,/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java,52,55,https://github.com/eclipse/hawkbit/blob/51be28147f6f575b6c1ab4a5ef84ffd9174f1209/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/utils/UINotification.java/#L52-L55,1
736,10,6286234,feature envy,none,2019-03-29 12:34:59.659852,function,org.eclipse.jetty.start.BaseHome.BaseHome,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,/jetty-start/src/main/java/org/eclipse/jetty/start/BaseHome.java,121,124,https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-start/src/main/java/org/eclipse/jetty/start/BaseHome.java/#L121-L124,1
738,13,6298870,feature envy,none,2019-03-29 12:38:44.312166,function,org.eclipse.jetty.server.HttpConnection.SendCallback#toString,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,/jetty-server/src/main/java/org/eclipse/jetty/server/HttpConnection.java,885,889,https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-server/src/main/java/org/eclipse/jetty/server/HttpConnection.java/#L885-L889,1
741,13,6306007,feature envy,none,2019-03-29 12:38:49.806104,function,org.eclipse.leshan.core.node.ObjectLink#getObjectId,git@github.com:eclipse/leshan.git,eb75fc8b7d5560944e6d532f1a09d5e5c6e54559,/leshan-core/src/main/java/org/eclipse/leshan/core/node/ObjectLink.java,71,73,https://github.com/eclipse/leshan/blob/eb75fc8b7d5560944e6d532f1a09d5e5c6e54559/leshan-core/src/main/java/org/eclipse/leshan/core/node/ObjectLink.java/#L71-L73,1
